review_id;airline_name;review_rating;review_date;travel_date;date_dif;flight_length;booking_class;flight_origin;flight_destination;seat_comfort;customer_service;cleanliness;food_beverage;ife;value_for_money;check_in_boarding;full_review
444906186;Lufthansa;4;17.12.16;Dec 16;0;Europe;Economy;Frankfurt;Barcelona;;;;;;;;Good flight, plane ride was smooth and the service crew were pretty good. Not as good as on the longer flights but still worth mentioning they did a pretty good job.
444905797;Lufthansa;3;17.12.16;Dec 16;0;International;Economy;Frankfurt;Hong Kong;;;;;;;;The flight crew were amazing, likely the best experience we've had on a flight ever. The plane was the newer Airbus A380 (double decker plane). We were on the upper deck and the seats were just not the comfortable. We arrived in Frankfurt on a Boeing 787 Dreamliner and found that plane to be much preferred. The only saving grace was the great service from the flight crew.
444807153;Lufthansa;5;17.12.16;Nov 16;1;International;Business Class;Frankfurt;Rio de Janeiro;4;4;4;5;5;4;5;Brand new airplane B748, confortable bed style seat, excelent meal, good treatment from attendants. Strongly recomended
444358477;Lufthansa;3;14.12.16;Dec 16;0;International;Business Class;Frankfurt;Bangkok;3;5;3;3;4;3;2;"We were excited to go on this trip. Lufthansa is supposed to be a great airline and with safety in mind, they are. Boarding was quite ok at Frankfurt, though crowds made it difficult to get through the gate. This highlights the first issue - crowd control at the boarding gate. Although announcement said Business Class and Families with Children first, everyone ""stormed"" the gate - and being stopped they did not move aside to let the people pass through.Business Class seats are modern and in the 747 arranged at 2-3-2 but really lacked comfort. At least the aisle seat gave me a problem with my shoulder banging against the seat divider and the outside arm rest was a little too low - my seat was 12H. A big guy sitting in the row in front of us was unable to lie down because of this - so he spent the entire 11 hrs sitting upright.Entertainment was o.k. and sufficient for the trip. The attendant was very professional, nice and helpful.Food was average and lacked sophistication as can be found in other Airlines Business Class - from Frankfurt to Bangkok a Food arrangement serving more the German Palate. As entree Deer Pate, dinner was either Goose with dumplings and Red Cabbage or Salmon Trout (I took the Salmon Trout). I must say though the fish came with a delicious Lemon Grass Sauce but the Pearl Barley was out of place.Toilets are a little bit grubby already after 4 hours flight and lacking some features you will get elsewhere. The wet towelettes and Eau de Cologne was nowhere to be seen.There are only 2 toilettes for 21 Business Class seats and 16 first class seats.The first class seat arrangement did not look very different to Business Class - Emirates and Thai are on both classes better arranged and offer more."
444199756;Lufthansa;5;14.12.16;Nov 16;1;International;Business Class;Frankfurt;Mexico City;5;5;;;5;4;;After having been upgraded in 2015 from Munich to Seoul, it's the second time I get upgraded to business class and that was a very much appreciated gesture, so thank you Lufthansa ! Great service as always !
444186932;Lufthansa;1;14.12.16;Nov 16;1;Europe;Economy;Frankfurt;Geneva;4;1;3;3;3;1;2;The so maniest strike of 2016.... Flight cancelled. No information: not by e-mail, not sms (Senator or gold with its' pedecessor (Qualiflyer) since 1999). My business goes elsewhere: a disgrace.... and the non response (automatic/unpersonal response) of their staff (LH and Miles and more) as the cherry on the cake. Sad to see such a great company being killed....
443757627;Lufthansa;4;12.12.16;Dec 16;0;International;Economy;Frankfurt;Hong Kong;4;4;4;3;5;4;4;A380 rules. Amazing flight to Hong Kong International. The best way to make a long haul flight. Decent food.
443639824;Lufthansa;4;11.12.16;Dec 16;0;International;Business Class;Frankfurt;Boston;4;5;5;5;4;3;4;I have never written a review but I decided to write one this time because I always fly LH but these strike issues are getting out of hand. I missed flights again this month and I hope that this will not happen again in the upcoming weeks. It is really too bad that the excellent service is now being disrupted because the reliability is just not there.
443077790;Lufthansa;3;09.12.16;Dec 16;0;International;Economy;Frankfurt;Atlanta;3;2;4;4;4;2;2;The flight itself was not bad, and I was very impressed by the food and beverages. However, the flight attendant skipped my seat several times. I am not one to complain, so the first two times I let it go. The final time she came around, I asked for a hot towel to wipe my face and hands, as she'd already distributed them to all of the other passengers. Instead of bringing me one at first glance, she told me that she gave me one and pointed to it in my lap....it was a dry napkin. She did not apologize, but instead walked away and came back with a cold, wet towel and just moved on. My second not so great aspect of the trip, was that when I got home I noticed MAJOR damage to my luggage. One big crack on the bottom side and two punctures on the top(it was a hard case piece). I attempted to contact Lufthansa, and they informed me that if I did not notice the damage immediately and did not report anything to an agent at the airport, there was nothing they could do. Lesson learned, perhaps. However, I would have expected a little more from Lufthansa.
442865809;Lufthansa;5;08.12.16;Oct 16;2;International;Economy;Frankfurt;Osaka;4;5;5;4;5;5;5;It was our first long flight with our 1-year baby and service has been excellent - it is wise though to book a baby bed (extra 25‰âÂ/per person because you need to book the seat). Meals were very correct.
442789375;Lufthansa;2;07.12.16;Nov 16;1;International;Premium Economy;Frankfurt;Johannesburg;2;3;3;3;2;2;2;Paying o substantial extra for Premium does give you some extra legroom, but not very much better seat comfort for a long flight. Narrow and very little lean back, food and drinks not very impressive just ordinary and no special boarding priority. I will not use it anymore.
442733536;Lufthansa;4;07.12.16;Sep 16;3;Europe;Economy;Frankfurt;Budapest;3;4;4;3;;4;4;Third leg of flight from Melbourne to Budapest. Lufthansa was efficient and the staff were polite but it suffered somewhat by comparison with Singapore Airlines. However there can be no real complaint about the flight or the service and we would happily fly with them again.
442431098;Lufthansa;1;06.12.16;Nov 16;1;Europe;Economy;Frankfurt;London;1;1;1;1;1;2;2;I was lucky again to have booked a flight with Luftansa when the pilots decided to go on strike. It was not the first time this occurred to me. Someone always seems to be on strike at Lufthansa when I choose to fly with them...So my flight was cancelled which was very annoying. But what is even more annoying is the fact that since then, so for more than two weeks now I have tried to contact their customer service in order to get my money back for the canceled flight. If I call them there is only an electronic message saying that they are not available at the moment due to the large number of calls. And I have tried very, very often. I also tried to contact them via email, but did not get a reply either. It seems like they just turn on their answering machine in order to make people give in at some point.So if possible I will avoid flying Lufthansa in the future.
441771247;Lufthansa;2;03.12.16;Dec 16;0;International;Business Class;Frankfurt;Sao Paulo;3;1;;;3;1;;Coming from Brazil to Europe, due to crew's strike, I had to change flights to Alitalia, what cost me to arrive 1 day later to my appointments. Now, on the way back, more annoyances were on stock. I got to the business lounge, presented my card and was informed that my status as frequent traveler has been upgraded to Senator and that I could go to the other lounge which offers more amenities. Of course , I was pleased and didn't care to walk all the way back there. The only thing is that when I arrived there, I learnt that my status has not been changed at all - it was some problem in the system - and thus, have to walk back to where I was in the first place.In the past, Lufthansa used to be a reliable company that would offer quality service without disturbances. Clearly, this is no longer the case.
441663754;Lufthansa;4;02.12.16;Nov 16;1;Europe;Economy;Frankfurt;Copenhagen;3;;;3;;;5;We flew from Hanoi to Frankfurt on Nov 28th and knew that our onward flight from Frankfurt to Copenhagen was cancelled due to the pilot strike. We found a service desk (better information on where they are would be great) and were promptly booked on a flight just 1,5 hours later than our original flight AND we were given a ‰âÂ10 voucher each to get something to eat as well. Impressed by the service. The flight itself was uneventful and short.
441515205;Lufthansa;5;02.12.16;Dec 16;0;International;Economy;Frankfurt;Houston;4;5;5;4;5;4;5;I was worried if Lufthansa (LH) would continue their strikes after 30th Nov, but luckily they didn't. So, I could take my flight. I checked in to the upper deck, seat 96 C (Aisle). The flight was great, but don't reserve this seat on this route. There is a metal box underneath the front seat so you can't stretch your legs. Apart from this, the flight was nice, air hostess were friendly and came to serve drinks and snacks at regular interval. Also, I exited through the business class exit and I made it quick to the immigration que. It took me 15-20 min to clear the immigration. Had I been in the lower deck it would have taken much longer as there were a lot of passengers and I saw them queing up in a huge line.Major advantages of traveling in the upper deck: You get served food and drinks very fast as there are less number of seats, you disembark through the business class exit and you can reach early to the immigration que (which could be quite long).
441403604;Lufthansa;3;01.12.16;Jun 16;6;Europe;Business Class;Frankfurt;Stockholm;2;;;;1;2;;After traveling for 15 hour this was our final flight home. Lufthansa business class in Europe is nothing special. Middle seats free. Very hard seats. Stiff crew. Very cold breakfast tray with bread that felt old.
441396289;Lufthansa;5;01.12.16;Jun 16;6;International;Business Class;Frankfurt;Singapore;4;;;;5;3;;Airbus 380 is a very nice aircraft. Business class is on upper deck. Not a full flight. Very very nice flight attendant who were very serviceminded and very personal touch. Champagne, starters, good wines, very good food. Seats fully flat but not 100 procent comfortable. Good second serving. Very good night flight!
441109481;Lufthansa;5;30.11.16;Aug 16;3;International;Business Class;Frankfurt;Los Angeles;5;5;5;5;3;4;5;It already feels like flying, but your're stil grounded - the upper deck of the A380 gives you that impression. Children are welcome and are treated really well, as the business class food offering is not always to their taste, but all was done to ensure a culinary satisfaction for kids.Entertainmentwise it would be great to have the latest movies to choose from (at least 2-3), as it used to be.It was an efficient and professional German hospitality.
441080936;Lufthansa;3;30.11.16;Nov 16;0;Europe;Business Class;Frankfurt;Warsaw;3;4;4;3;1;3;4;You can not differentiate between Business class and Economy Class , they just put a sign that this is Business class and small Curtains.
440524298;Lufthansa;2;27.11.16;Nov 16;0;Domestic;Business Class;Frankfurt;Munich;;5;;;;4;;The strike by Lufthansa pilots caused us considerable anxiety and came very close to ruining our annual Thanksgiving trip to Europe. Were it not for a helpful and honest Lufthansa service representative at the Frankfurt Airport who put us on a train from Frankfurt to Munich rather than chance a continuation of the strike, our whole trip would have been ruined. We are grateful to her for spending the extra time to assist us.
440334563;Lufthansa;5;27.11.16;Nov 16;0;Europe;Economy;Frankfurt;London;5;5;;;5;5;;I think that i do not really have to say a lot !! They are the best airline that i have used so far in all !! quality , service , seats !!!
439834172;Lufthansa;4;24.11.16;Dec 15;11;International;Business Class;Frankfurt;Sao Paulo;5;4;5;4;4;4;4;Very comfortable flight. The attention on board was excellent as well as the comfort of the seat and the entertainment, with a first level gastronomy..
439593451;Lufthansa;3;23.11.16;Sep 16;2;International;Economy;Frankfurt;Singapore;2;1;1;3;4;2;3;always to much work to bring water or anything, crew not happy when asked for anything ! dirty toilets...looks like they did not like to be there....
439404343;Lufthansa;4;22.11.16;Jun 16;5;Europe;Economy;Frankfurt;Helsinki;4;4;4;3;3;4;4;Lufthansa is efficient, it has been efficient and will stay that way.. after all its German. The food is okay, at least the cheap flights in Europe they will still offer you drinks and a sandwich which is really nice. Something that everyone should be aware of, is that Lufthansa WILL NOT let you go with an extra kilo, they are very precise about the baggage allowance.other than that i am satisfied with the surface
439001208;Lufthansa;5;21.11.16;Apr 16;7;International;Economy;Frankfurt;Sao Paulo;5;4;5;2;5;4;5;We were impressed by the size, comfort and technology of the plane. We felt really safe in this huge plane. It was a very quiet and calm flight.If technology greatly impressed us, we were disappointed by the food they served onboard. It was salty and had a strong taste, which made me want to drink water all the time.The entertainment options were good, as well as the space between seats.In a nutshell, we had a pleasant flight. No delays and no problems at all.
438545273;Lufthansa;3;19.11.16;Dec 15;11;International;Business Class;Frankfurt;San Francisco;3;4;3;4;4;3;4;The staff was service minded , the food was good , the drinks tastet nice but the seats in the business class could be better. If I compare the business class to other company I prefere other airlines then Lufthansa.The seats look good but those are not so comfortable . A little bit hard and small.
437041669;Lufthansa;4;14.11.16;Nov 16;0;International;Premium Economy;Frankfurt;Toronto;5;5;4;5;5;5;4;For the long flights, upgrading to Premium Economy was such a great idea. The seats were wider, and almost flat tilt feature which allows for great napping. The service is excellent, and the flight crew are so attentive. This is a fantastic option to fly in comfort and not having the pay for business class.
436874109;Lufthansa;4;13.11.16;Oct 16;1;International;Premium Economy;Frankfurt;Shanghai;4;4;4;;4;4;4;Since many years LH is my favorite airline for intercontinental flights. The staff is not overfriendly but professional. Catering on board is sufficient. There is always a wide selection of drinks during the whole flight avaiabe. If there is no flight attendant passing drinks you can alway get some from the gally yourself. Try this on a KLM or China Eastern flight. As far as meals are concernt its difficult to judge because everyone has a different expectaion. In buisiness class, as far as I experianced it, food quality was always sufficiant to goos along with a even bigger selection of drinks. In Eco class over the past 5 years the food quality went from sufficient to disgusting back to sufficint again. In the new Premium Eco Class the food is arranged more nicely using ceramic pans and real glasses with helps to improve the overall impression.My favorite seats are the Premium Eco seats. Unlike the BC you can not recline them to a bedlike seat but offer enough comfort on a long sitance flight and catch some sleep. Once I tryed the bed function in the BC but was not happy about it because you lie in a kind of cave which allows you not to move your arms when you are bigger. So I went back to a normal deck chair position. The Premium Eco offers the same for a lower price, so its better value for you if you dont care so much about catering. The Eco class seats are pretty much standard for airliners. Not nice but even as a bigger person you can make a 10 -12h trip. Cleaniness was always ok, even the toilets during the flight. One time I got sick (dont know why)while flying over sibiria so the flight attendend noticed that immediantely and took care of me until the end of the flight.Regarding fares I have to say that LH offers best value in terms of time and money. Why should I save 300‰âÂ on a flight when I have to buy 3 - 4 extra (or more) hours of traveling time with a stop over in come desert country? Within Europe there are alternatives to LH (as far as the price is concerned) but overseas there is no better choise.
436424195;Lufthansa;3;11.11.16;Nov 16;0;Europe;Economy;Frankfurt;Manchester;3;4;4;2;2;3;3;We were lucky to book row number 12 (I think it was) without having to pÌÊy any extra charge. It is the row at the emergency exit with more legroom. The flight was on time, staff was friendly, just the food is getting poorer each time, currently it is at the level of the choice between cheese sandwich or ham sandwich. At least you can wash it down with a Warsteiner beer.
436370509;Lufthansa;5;11.11.16;Dec 15;11;International;Economy;Frankfurt;Madras;5;5;5;4;5;5;5;Value for money. Best Cabin crew , Best hospitality, Good food, Global entertainment,World class Service. You will feel the real difference once you try the flying experience in Lufthansa.I am frequent traveler, once in a while I have choose other airlines when there is no availability , that time you will really come to know how this guys differ from other airlines.Tickets cost will be low if you book little bit advance.
436310832;Lufthansa;5;11.11.16;Jan 16;10;Europe;Economy;Frankfurt;Gothenborg;5;5;5;5;2;5;5;I always had a positive experience with this airline. Nothing bad to say about them, I love that they give you lunch.
436249205;Lufthansa;4;10.11.16;Feb 16;9;International;Economy;Frankfurt;Miami;5;4;4;3;4;4;3;If you are travelling to Miami Lufthansa and Turkish Airlines, their partner in Star Alliance, are two awesome options. Lufthansa is definitely a top notch airline. They have the A380 option on this route. A smooth and comfortable flight is guaranteed.
435478650;Lufthansa;3;07.11.16;Nov 16;0;International;Economy;Frankfurt;Bangkok;3;4;;;3;3;;Long haul flight, departed on schedule and arrived just in time. Food was rather average, entertainment system could be more up to date with movies. Space in economy bit less than it's direct competitors from Middle East. Not bad as usual, but could be way better.
435143918;Lufthansa;5;06.11.16;Oct 16;1;International;Business Class;Frankfurt;Rio de Janeiro;5;5;5;5;5;4;5;I had booked in Premium Economy so upgrading to Business was a nice surprise! Lufthansa has flatbeds 180 degrees in their 747's - and service is absolute as perfect as hoped for. The flight attendants were all very helpful. Nice flight in all ways and arrival a bit before scheduled.
435084224;Lufthansa;3;06.11.16;Oct 16;1;Europe;Business Class;Frankfurt;Athens;3;3;3;3;3;3;3;We flew from Frankfurt via Athens to Santorin and back. We had a stop in Athens and stayed in the lounge of Lufthansa. The lounge is small but well managed. Clean, the drinks good and the food reasonable good. The lady at the reception desk was very kind and helpful and helped my girl-friend greatly with a ticket issue of her.
435004285;Lufthansa;4;06.11.16;Oct 16;1;Europe;Economy;Frankfurt;Warsaw;3;3;4;3;3;3;3;Not a long flight from Frankfurt to Warsaw, all passengers were given a sandwich/cake and a drink - hot/cold. Strangely, white tea is not served on these flights - only black tea or coffee! Don't know why. Everything was packaged and given in a tidy mini carry bag. Could work on better packaging bearing the preservation of the environment. Too much waste!
434685354;Lufthansa;1;04.11.16;Oct 16;1;Europe;Economy;Frankfurt;Istanbul;4;1;2;1;1;2;2;I am writing this review after my recent disappointment with Lufthansa. After many years of not using this airline, I decided to book my flight Manchester-Frankfurt-Istanbul with Lufthansa. I was shocked by the poor customer service provided by Lufthansa and this particular cabin crew on my Frankfort-Istanbul journey on 29/10/16. When asked what the meal which was thrown on my table was, she responded chicken, to which I replied is there a vegeterian option as I'm vegetarian. She rudely responded Its only chicken otherwise I would have given you a choice! I have flown with different airlines in the past, and by far Lufthansa has been my worse experience. Rude and inconsiderate airline/cabin crew, one that would not be expected in this day and age from a European airline!
434624257;Lufthansa;4;04.11.16;Nov 16;0;International;Premium Economy;Frankfurt;Calgary;4;5;4;4;5;3;4;Lots of legroom and comfy seats. Lots of movies to watch on individual screens.The food was pretty good and there were 2 different snack times as well being a 8.5 hr flight. Refreshments were served throughout the flight.
434585548;Lufthansa;5;04.11.16;Oct 16;1;International;First Class;Frankfurt;Tokyo;;;;;;;;While in my opinion LH does not have the most competitive hard product out there, their service was again outstanding. It is classy, stylish and polished. We had an excellent crew that was attentive, fast and always available. The food and beverage options on this flight were very good and I specifically enjoyed the Japanese option. The overall experience was fantastic and I will for sure fly with them again.
434570127;Lufthansa;5;04.11.16;Oct 16;1;International;Economy;Frankfurt;Toronto;4;5;5;5;5;5;4;Nice knowing that all airlines are not trating passanges as bus passengers. This 747 was full but the service was excellent and food and beverage service rewarding which is saying a lot.
434480292;Lufthansa;3;04.11.16;Dec 15;11;International;Economy;Frankfurt;Singapore;3;2;4;3;3;3;4;Well what to say. the service and the planes are good but Lufthansa is taking any cent extra they can get. Unfortunately I was not used to strict rules. I carried just a small 9kg bag and a 5 kg frame = 2 items. If you book it with the booking ahead you pay 15‰âÂ per kg but otherwise they ask for 45‰âÂ at the counter = 225‰âÂ no chance of flexibility,-( the service on board was okay but during the night it was difficult to find somebody.
434289597;Lufthansa;4;03.11.16;Oct 16;1;International;Economy;Frankfurt;Houston;4;5;5;5;5;4;4;Flight was only half full on a Tuesday. Good service, plenty of room, good flight entertainment. LH lounge will not accept United Airline passes.
433852045;Lufthansa;2;01.11.16;Oct 16;1;International;Economy;Frankfurt;Shanghai;2;2;2;2;4;2;3;"Staff was not friendly as you would expect on a long haul flight. Clearly, the one piece of hand luggage does not apply to all passengers so the hostess ended up shoving luggage in the overhead bins with no respect for any items stored there. Vests, coats, soft bags were just pushed and squeezed in with no regards to content or respect for the clothes. Meals were just eatable, no second offering for drinks was made and staff were loud during the sleeping time although not present for travellers. Overall a bad experience once again (we fly Lufthansa at least twice a year long haul). It used to be my favorite airline but I am on the verge of ""never again"""
433488181;Lufthansa;5;01.11.16;Dec 15;11;Europe;Economy;Frankfurt;Sofia;4;5;5;5;3;4;5;There may be a problem with this airline carrier only when another strike of theirs is called - something that happens almost on a regular basis. Otherwise a very reliable company: from pricing and ticketing to check-in and boarding procedures, etc. It is to be noted that they take part in different alliances, have daughter companies, etc., and are thus very flexible in their offers. You can almost always find a reasonably priced route, wherever in the world you are going to.
433319471;Lufthansa;3;31.10.16;Oct 16;0;Europe;Business Class;Frankfurt;London;3;5;5;5;;3;1;After arrival in Frankfurt from Singapore, was catching a connection to London. The 6 hour delay was not Lufthansa's fault, but their management of getting things fixed was poor. The service centre near the gates was shut and we had to go out and redo security which was a pain and inexcusable.When we finally boarded, the service and food on board was very good.Strangely, Lufthansa business seats are 6 abreast like in economy, with the middle seat kept empty. Would be better if they had 4 wider seats.
433248155;Lufthansa;3;31.10.16;Oct 16;0;Europe;Business Class;Frankfurt;Rome;2;2;;;1;;;As Frankfurt is such a busy airport I had to take a bus out to the aircraft. This is always inconvenient and uncomfortable as you have to carry your hand luggage up the steps. When I got to my seat the overhead locked was not big enough for my bag and got no assistance from the cabin staff. I eventually saw there was sufficient room on the other side. The cabin staff was not overly friendly or helpful. I was given a very ordinary tray of cold meat and cheese. The flight was only about one and three quarter hours. I disembarked through the air tunnel in Rome. The business class seats are the economy seats with the middle seat blocked. I did have enough leg room as I was in 1A but the seats behind me were close.
433165337;Lufthansa;1;31.10.16;Oct 16;0;International;Premium Economy;Frankfurt;Hong Kong;1;1;;;1;1;;Despite having paid for Premium Economy seats were really uncomfortable. The headset didn't work properly so it was impossible to watch movies or listen to music during the long flight. Even worse the general monitor didn't work during safety features!!! and they did not fix it.At the beginning of the flight it was really hot on the aircraft, a couple of hours before arrival it was freezing on board.I will definitely choose other airlines for future flights.
433154731;Lufthansa;5;31.10.16;Oct 16;0;Europe;Economy;Frankfurt;Amsterdam;5;5;4;4;;5;4;From the flawless booking procedure, ability to find the cheapest fare, timely and accurate e-mail and SMS communications about the flight, to departure and arrival on time, Lufthansa has once again proved that it is a company one can rely on almost 100%. The flight was fully booked but it felt comfortable with the kind cabin crew and useful information during a relatively short flight of about 50 minutes. Sandwich with salmon was also tasty meal.
433050817;Lufthansa;2;30.10.16;Oct 16;0;International;Business Class;Frankfurt;Detroit;3;1;;;1;1;;Lufthansa has the most basic, no frills and poor business class service I have experienced.The lounges are extremely basic, with poor quality food, no choice and a limited selection of drinks.Overall is a sterile and unwelcome environment.On board the experience is similar, no luxury, no frills, very basic service, no extra care.Food is of poor quality and the service you receive on board is again very basic.Lufthansa is often one of the most expensive option in business but there is absolutely nothing to show for the extra cost.I find it inferior to the majority of other airlines but still the most expensive.I will avoid choosing lufthansa again on my business or holiday travels
432901584;Lufthansa;1;30.10.16;Oct 16;0;International;Economy;Frankfurt;Denver;3;1;3;1;3;1;1;"From one animal lover to another DON'T USE Lufthansa as an airline when traveling with pets!!! I will never use them again period. On October 26th 2016, we set out for a long trip back to the US after living in Europe for 16 years. We put both our grey cat Tater and our dog Bug in the hold. We had planned to have Tater with us in the cabin but he and his cage were too big for the cabin. Thank goodness we did. It was our choice to put him in the hold but had we not changed our minds, I cannot imagine where he would have gone in the cabin! Muffy, our 20 year old cat was with us but once on the flight, unlike Air France, they would not let us take her out of her cage or even set the cage on our laps during the 10 hour voyage. If I had any idea that Lufthansa was going to be so militant and animal-unfriendly, I would have done things differently. Early on in the flight, just as I had done on an Air France flight, I took her to the toilets (in her cage) and let her out in the toilets so that she could drink water and eat. She drank and drank as she normally does. As a 20 year old cat, she needed to drink and eat regularly and often. However, I had set the cage outside the toilet since there was not enough space in the toilets. When the flight attendants saw the cage on the floor, they went ballistic. A female flight attendant started screaming at me in German and a male flight attendant was screaming at me in English. They didn't even try to talk to me first! It was truly awful. I was not allowed to take her to the toilets to care for her after that. The worst part was that I wasn't able to choose our seats because when traveling with animals (with Lufthansa) you can only chose your seats at the counter when you check your animals in. The policy should be that those traveling with animals should have the same seat priority as those traveling with children. Unfortunately, with their current policy, by the time one checks animals in all of the good seats are gone. We ended up squeezed in the back with a woman on the inside seat. She was OK with cats but not with getting up. We couldn't bend down to Muffy's cage to feed her or water her unless she got up. David had to have Muffy at his feet. We couldn't even bring her up to eye level from time to time to check on her. We lifted her up at one point and were quickly reprimanded and not with kindness I might add. An empty seat in our section would have helped immensely. There were many combinations of three seats on the plane with only two people but we were not allowed to change as those people ""chose their seats in advance"". The flight attendant said to me that I should have done the same and would not listen to me when I explained that I hadn't been allowed to choose my seats in advance. Muffy survived the flight but she was not the same cat when she arrived in Denver that she was when she boarded the plane in Frankfurt. Before the flight she was full of life - even at 20 and was bouncing around our hotel room the day and night before. My vet felt 100% confident in her making the trip and her health had been carefully monitored. I blame Lufthansa Airlines for this drastic change in her health. It was due to their inhumane, insensitive and uncaring treatment of our cat and of our situation in general that Muffy ended up not surviving in the end. She never recovered her strength or the amazing constitution that she had had for an elderly cat. She died yesterday in my arms."
432815705;Lufthansa;5;29.10.16;Oct 16;0;International;Premium Economy;Frankfurt;Malabo;5;5;;;3;5;;A few years back I was able to use Lufthansa from Bogota to FRA only because my original plane (American Airlines) was cancelled and at the time I thought not bad at all (being a BA long haul user) I thought Lufthansa was a good second option even though I have to connect in FRA (which is terrible). Anyway with this trip it was no brainer first choice (above Air France or Iberia). So impressed with the ease of boarding, delightful crew and of course being on time helped. Spotless cabin too. Well done and thanks.
432028331;Lufthansa;5;26.10.16;Feb 16;8;International;Business Class;Frankfurt;Atlanta;5;5;5;5;5;4;5;Good airline, trustworthy. I will always fly with them while in Europe. If flying to or from Europe then I'd recomend flying in business as when by mistake I entered economy section I was in shock how messy it was. Not airlines fault but I don't know who flies there, whoever they are they make total mess and in the toilet too. If flying in economy class on the way to / from Europe better to fly with LOT Polish Airlines.
431958128;Lufthansa;4;26.10.16;Sep 16;1;Europe;Economy;Frankfurt;Aberdeen;4;4;3;;1;2;;free refreshment and snack+ plenty of room for you legs- delays very often- snack could without chemicals
431700604;Lufthansa;4;25.10.16;Oct 16;0;International;Economy;Frankfurt;Hong Kong;4;4;4;4;3;4;5;Very good services, very lucky with the seat I chose. Slept over 7 hours, they could provide a little more cheap internet services though
431592236;Lufthansa;3;25.10.16;Oct 16;0;Europe;Economy;Frankfurt;Venice;4;4;4;;;3;4;After sprinting to make this flight from another airline this experience was the calm after the storm. Service was friendly and professional and the ride was comfortable. I'm 6 feet tall, and not large -- I found the economy seats to be comfortable for the 2.5 hours I was in it.I would certainly consider Lufthansa for future travel.
431561503;Lufthansa;4;25.10.16;Oct 16;0;International;Economy;Frankfurt;Beijing;4;4;4;3;3;4;3;This was our first time taking this A380 flight from Frankfurt to Beijing and back. The lower deck of the plane is with economy class seats and the upper deck contains first class, business class and a few rows of economy class seats. Surprisingly the seats have good legroom and comfortable. The service on board was good and friendly. Lunch, snack and Dinner were served and tasted OK. Overall both our journey to and back from Beijing are very comfortable. Nothing to complain about.
431304663;Lufthansa;3;24.10.16;Oct 16;0;Europe;Economy;Frankfurt;Athens;3;3;3;2;2;2;3;We checked in at Business check-in counter with my gold Star Alliance status, although I had two adult family members with me who does not have any status. They also allowed three of us to have priority boarding, which was highly appreciated. The flight is clean, look new. No inflight tv screen, as entertainment program is transmitted via an app - anyone wants to watch it, has to install it prior to the flight - certainly a good saving initiative for the airline, but not much for its customer!We wanted to have ginger ale on the way back after one week in Crete where we could not find any, but to our disappointment, they also do not have!
430832103;Lufthansa;1;23.10.16;Oct 16;0;International;Economy;Frankfurt;Los Angeles;3;1;2;2;3;2;3;"In the middle of the flight I got hungry and asked for a snack. I was answered ""We are going to serve food in 2 hours, we don't have anything now"". And guess what, 2 hours later we were served chocolate biscuits! What is a chocolate biscuit if not a snack. Very disappointing. The toilets also were not clean. Hard to believe that this is a European carrier."
430656768;Lufthansa;4;22.10.16;Sep 16;1;International;Economy;Frankfurt;Mexico City;3;3;4;3;4;3;4;Overall speaking the flight service was good, but there was one person having a seat with window that didn‰Ûªt closed it thought the entire flight. This is an 11 hours flight in which some consideration should be in place for all the passengers. The flight attendant never bother to ask him to close it. And we were not able to sleep for all the time.
430495431;Lufthansa;3;21.10.16;Aug 16;2;Europe;Economy;Frankfurt;Athens;2;1;4;2;2;2;4;I fly for 30 years often, with a variety of ailines( normal and low cost) but during this flight with Lufthansa I met the rudest airhostess ever!!! The food was extremely poor!!!
430368728;Lufthansa;2;21.10.16;Oct 16;0;International;Business Class;Frankfurt;Rio de Janeiro;3;4;;;3;3;;Overall flying Business Class with Lufthansa is fine. But the lounges in Terminal 1 concourse C don't have showers. Seriously???? They made it so you can board from the lounge but who cares. Make your lounges in your home airport competitive. It is not like this is a partner lounge in some remote part of the world.
430233709;Lufthansa;5;21.10.16;Oct 16;0;International;Economy;Frankfurt;Atlanta;3;5;4;4;4;4;5;We were greatly impressed by the quality of the equipment on this airline, the staff was very pleasant and accomadating. The seats could use more padding for such a long flight, the staff glading provided extra pillows and blankets. Food and beverage choices are better than most for airline food. Will look forward to flying Lufthansa on our next trip.
