review_id;airline_name;review_rating;review_date;travel_date;date_dif;flight_length;booking_class;flight_origin;flight_destination;seat_comfort;customer_service;cleanliness;food_beverage;ife;value_for_money;check_in_boarding
401110017;Lufthansa;5;03.08.16;Aug 16;0;International;Premium Economy;Houston;Frankfurt;;;;;;;
401108937;Lufthansa;5;03.08.16;May 16;3;International;Business Class;Vancouver;Frankfurt;5;5;5;5;5;4;5
401108634;Lufthansa;5;03.08.16;Jan 16;7;International;Premium Economy;San Francisco;Frankfurt;5;5;5;5;5;5;4
401105811;Lufthansa;5;03.08.16;Jul 16;1;International;Premium Economy;San Francisco;Frankfurt;4;5;4;4;5;4;4
401102558;Lufthansa;3;03.08.16;May 16;3;International;Business Class;Vancouver;Frankfurt;5;5;5;1;5;3;5
401095249;Lufthansa;4;03.08.16;Jun 16;2;International;Economy;Los Angeles;Frankfurt;1;2;5;2;3;4;5
401092117;Lufthansa;4;03.08.16;May 16;3;International;Economy;Singapore;Frankfurt;4;4;4;4;;4;4
401086457;Lufthansa;4;03.08.16;Dec 15;8;International;Economy;Los Angeles;Frankfurt;3;4;4;4;;3;3
401082985;Lufthansa;1;03.08.16;May 16;3;International;Economy;Singapore;Frankfurt;1;1;4;1;3;3;1
401080669;Lufthansa;4;03.08.16;Jun 16;2;International;Economy;Orlando;Frankfurt;3;3;4;3;5;3;4
401075875;Lufthansa;5;03.08.16;Jul 16;1;International;Business Class;Seattle;Frankfurt;5;5;5;5;5;5;5
401057184;Lufthansa;5;03.08.16;Aug 16;0;International;Business Class;Osaka;Frankfurt;5;4;5;3;4;4;4
401056840;Lufthansa;4;03.08.16;Jun 16;2;International;Business Class;New York;Frankfurt;;5;5;5;4;5;5
401055978;Lufthansa;5;03.08.16;Jun 16;2;International;Business Class;Singapore;Frankfurt;5;5;5;5;4;5;5
401053930;Lufthansa;4;03.08.16;May 16;3;International;Economy;Rio de Janeiro;Frankfurt;4;4;4;4;4;4;4
401049333;Lufthansa;3;03.08.16;Jul 16;1;International;Economy;Atlanta;Frankfurt;2;3;3;3;4;4;4
401048320;Lufthansa;5;03.08.16;Sep 15;11;International;Business Class;Vancouver;Frankfurt;5;5;5;5;5;4;5
401046182;Lufthansa;5;03.08.16;Jun 16;2;International;Business Class;Los Angeles;Frankfurt;4;5;5;5;5;5;5
401043720;Lufthansa;5;03.08.16;Mar 16;5;Europe;Economy;Birmingham;Frankfurt;2;4;4;2;1;4;4
401042636;Lufthansa;5;03.08.16;Jul 16;1;International;Business Class;Newark;Frankfurt;5;5;5;4;4;3;5
401041592;Lufthansa;3;03.08.16;Jun 16;2;International;Economy;Newark;Frankfurt;3;3;5;4;3;3;5
401034999;Lufthansa;3;03.08.16;May 16;3;International;Business Class;Vancouver;Frankfurt;2;2;4;3;4;2;4
401033819;Lufthansa;4;03.08.16;Jul 16;1;International;Economy;Washington;Frankfurt;3;4;4;3;4;4;3
401031866;Lufthansa;5;03.08.16;Oct 15;10;International;Economy;New York;Frankfurt;4;5;5;5;5;5;5
401025964;Lufthansa;3;03.08.16;Sep 15;11;Europe;Economy;Amsterdam;Frankfurt;3;3;3;3;2;3;4
401023903;Lufthansa;2;03.08.16;Aug 16;0;International;Business Class;Singapore;Frankfurt;1;4;5;2;1;1;4
401018906;Lufthansa;3;03.08.16;Jul 16;1;Domestic;Economy;Hamburg;Frankfurt;3;4;3;3;3;3;4
401018882;Lufthansa;3;03.08.16;Sep 15;11;Europe;Economy;Brussels;Frankfurt;3;4;4;3;4;3;4
401017723;Lufthansa;4;03.08.16;Apr 16;4;International;Premium Economy;Denver;Frankfurt;3;5;4;3;4;3;3
401012097;Lufthansa;3;03.08.16;May 16;3;International;Premium Economy;Newark;Frankfurt;4;2;4;4;4;2;3
401011283;Lufthansa;4;03.08.16;Jun 16;2;International;Economy;New York;Frankfurt;1;;;;5;;
401011252;Lufthansa;3;03.08.16;Nov 15;9;Europe;Economy;Manchester;Frankfurt;3;2;3;1;1;1;3
401010485;Lufthansa;5;03.08.16;Jul 16;1;International;Business Class;Washington;Frankfurt;5;5;5;5;5;5;5
401004116;Lufthansa;4;03.08.16;Jul 16;1;Europe;Economy;Budapest;Frankfurt;4;4;4;4;;4;4
401002629;Lufthansa;5;03.08.16;Jun 16;2;International;Premium Economy;Washington;Frankfurt;5;5;5;5;5;5;4
400996676;Lufthansa;2;03.08.16;Nov 15;9;International;Economy;Chicago;Frankfurt;1;2;2;3;3;3;2
400996222;Lufthansa;4;03.08.16;Jul 16;1;International;Premium Economy;Washington;Frankfurt;4;4;4;4;5;3;3
400989213;Lufthansa;5;03.08.16;May 16;3;International;Business Class;Denver;Frankfurt;5;5;5;5;5;5;5
400987516;Lufthansa;4;03.08.16;Jul 16;1;International;Economy;Delhi;Frankfurt;3;3;4;4;4;4;3
400986286;Lufthansa;3;03.08.16;Apr 16;4;Europe;Economy;Graz;Frankfurt;2;2;;;1;3;
400986150;Lufthansa;4;03.08.16;Sep 15;11;International;Economy;Calgary;Frankfurt;4;4;4;3;4;5;5
400986073;Lufthansa;4;03.08.16;Mar 16;5;Europe;Economy;Istanbul;Frankfurt;3;3;4;2;2;4;4
400983878;Lufthansa;3;03.08.16;Jul 16;1;Europe;Business Class;Edinburgh;Frankfurt;5;2;5;3;;3;5
400982787;Lufthansa;4;03.08.16;May 16;3;Europe;Business Class;Dublin;Frankfurt;4;4;5;4;1;5;4
400979834;Lufthansa;5;03.08.16;Jul 16;1;International;Business Class;Detroit;Frankfurt;5;5;5;5;5;;5
400979596;Lufthansa;5;03.08.16;Jun 16;2;International;Premium Economy;Miami;Frankfurt;5;5;5;5;5;3;5
400977150;Lufthansa;5;03.08.16;Jul 16;1;Europe;Economy;Birmingham;Frankfurt;3;5;5;3;3;4;4
400976849;Lufthansa;4;03.08.16;Jul 16;1;International;First Class;Chicago;Frankfurt;5;5;5;5;5;5;5
400975662;Lufthansa;5;03.08.16;Aug 16;0;International;Economy;Houston;Frankfurt;5;5;;;;;
400969286;Lufthansa;5;03.08.16;Jul 16;1;International;Economy;Washington;Frankfurt;3;5;5;5;4;5;5
400968799;Lufthansa;5;03.08.16;Nov 15;9;International;Business Class;Washington;Frankfurt;5;5;5;5;5;4;5
400968293;Lufthansa;4;03.08.16;Sep 15;11;International;Economy;Johannesburg;Frankfurt;3;4;4;3;4;2;4
400967274;Lufthansa;5;03.08.16;Jul 16;1;International;Economy;Philadelphia;Frankfurt;4;5;5;4;;4;5
400964716;Lufthansa;4;03.08.16;Mar 16;5;Europe;Economy;Porto;Frankfurt;4;5;5;3;3;4;5
400961925;Lufthansa;5;03.08.16;May 16;3;International;Economy;Johannesburg;Frankfurt;4;5;4;4;4;4;4
400956355;Lufthansa;4;03.08.16;Jun 16;2;International;Economy;Delhi;Frankfurt;4;3;4;1;5;3;5
400953346;Lufthansa;3;03.08.16;Jul 16;1;International;Economy;Johannesburg;Frankfurt;3;4;4;2;2;2;3
400951410;Lufthansa;4;03.08.16;Dec 15;8;Europe;Economy;Nice;Frankfurt;3;5;;;3;5;
400948242;Lufthansa;5;03.08.16;Jul 16;1;Europe;Economy;Prague;Frankfurt;4;5;5;3;;5;5
400948145;Lufthansa;5;03.08.16;Jul 16;1;Europe;Economy;Paris;Frankfurt;4;5;4;;4;4;4
400944131;Lufthansa;4;03.08.16;Jun 16;2;International;Economy;Delhi;Frankfurt;4;4;4;3;4;4;4
400943394;Lufthansa;4;03.08.16;Aug 16;0;Domestic;Business Class;Berlin;Frankfurt;4;3;3;4;1;3;3
400943145;Lufthansa;5;03.08.16;Dec 15;8;International;Economy;Tokyo;Frankfurt;4;5;5;4;3;5;5
400940868;Lufthansa;4;03.08.16;Mar 16;5;International;Premium Economy;Los Angeles;Frankfurt;4;4;4;2;4;4;3
400940155;Lufthansa;5;03.08.16;Jun 16;2;International;Business Class;Chicago;Frankfurt;5;5;5;5;5;5;5
400939936;Lufthansa;5;03.08.16;Jul 16;1;Europe;Economy;London;Frankfurt;3;5;5;4;;5;4
400939734;Lufthansa;3;03.08.16;Jul 16;1;Europe;Business Class;Venice;Frankfurt;3;5;4;3;1;3;3
400938258;Lufthansa;4;03.08.16;Jul 16;1;International;Economy;Pune;Frankfurt;3;4;3;4;3;4;4
400935599;Lufthansa;4;03.08.16;Aug 16;0;Europe;Economy;Manchester;Frankfurt;5;3;4;4;1;3;4
400934006;Lufthansa;5;03.08.16;Apr 16;4;International;Economy;Chicago;Frankfurt;4;5;5;4;5;5;5
400933570;Lufthansa;4;03.08.16;Feb 16;6;International;Business Class;Toronto;Frankfurt;4;4;4;3;3;3;4
400932467;Lufthansa;4;03.08.16;Aug 16;0;Europe;Economy;London;Frankfurt;;;;;;;
400929588;Lufthansa;3;03.08.16;Jun 16;2;International;Economy;San Francisco;Frankfurt;3;3;3;1;4;2;5
400928150;Lufthansa;4;03.08.16;Apr 16;4;International;Economy;Houston;Frankfurt;;;;;;;
400927562;Lufthansa;5;03.08.16;Jul 16;1;International;Premium Economy;Bangalore;Frankfurt;5;4;5;5;4;3;5
400924523;Lufthansa;5;03.08.16;Aug 16;0;International;First Class;Denver;Frankfurt;4;5;5;4;5;5;5
400923600;Lufthansa;5;03.08.16;Apr 16;4;Europe;Economy;Bydgoszcz;Frankfurt;4;4;4;3;4;4;5
400923496;Lufthansa;5;03.08.16;Oct 15;10;International;First Class;Washington;Frankfurt;5;5;5;5;5;;5
400921175;Lufthansa;3;03.08.16;Dec 15;8;International;Premium Economy;Orlando;Frankfurt;3;2;4;4;4;3;2
400920863;Lufthansa;5;03.08.16;Jul 16;1;International;Economy;Miami;Frankfurt;5;5;5;5;5;5;5
400919952;Lufthansa;4;03.08.16;Jul 16;1;Europe;Economy;Madrid;Frankfurt;4;4;4;4;;3;4
400917517;Lufthansa;4;03.08.16;Jul 16;1;International;Premium Economy;Hong Kong;Frankfurt;3;4;5;4;4;4;5
400917318;Lufthansa;4;03.08.16;Nov 15;9;International;Economy;Toronto;Frankfurt;4;5;4;4;5;4;4
400916212;Lufthansa;5;03.08.16;Jun 16;2;Europe;Business Class;Oslo;Frankfurt;3;5;4;4;;5;3
400915985;Lufthansa;4;03.08.16;Jun 16;2;International;Economy;Bogota;Frankfurt;2;5;5;2;4;4;3
400914364;Lufthansa;5;03.08.16;Jul 16;1;International;Business Class;Madras;Frankfurt;5;5;5;4;;5;5
400911204;Lufthansa;5;03.08.16;Feb 16;6;International;First Class;Sao Paulo;Frankfurt;5;5;5;5;5;;5
400911176;Lufthansa;5;03.08.16;Aug 16;0;Europe;Economy;London;Frankfurt;5;5;5;5;;5;5
400907910;Lufthansa;4;03.08.16;Jul 16;1;International;Economy;Tel-aviv;Frankfurt;;;;;;;
400907851;Lufthansa;2;03.08.16;Apr 16;4;International;Business Class;Washington;Frankfurt;5;1;3;3;5;3;2
400906777;Lufthansa;2;03.08.16;Oct 15;10;International;Economy;St. John's;Frankfurt;;;;;;;
400905701;Lufthansa;4;03.08.16;Sep 15;11;International;Economy;Cairo;Frankfurt;3;4;4;3;1;4;4
400904985;Lufthansa;4;03.08.16;May 16;3;Europe;Economy;Helsinki;Frankfurt;;;;;;;
400903907;Lufthansa;4;03.08.16;Jul 16;1;Europe;Economy;Gdansk;Frankfurt;3;5;5;5;4;5;4
400903821;Lufthansa;5;03.08.16;Jun 16;2;International;Business Class;New York;Frankfurt;5;5;5;5;4;5;5
400902188;Lufthansa;5;03.08.16;Sep 15;11;International;Premium Economy;Buenos Aires;Frankfurt;5;5;5;5;5;5;5
400897773;Lufthansa;5;03.08.16;Mar 16;5;International;Economy;Philadelphia;Frankfurt;5;5;5;4;5;5;5
400897704;Lufthansa;5;03.08.16;Apr 16;4;International;First Class;Johannesburg;Frankfurt;5;5;5;5;5;4;4
400894701;Lufthansa;5;03.08.16;Sep 15;11;International;Economy;Miami;Frankfurt;3;5;5;5;4;5;5
400893362;Lufthansa;5;03.08.16;Jun 16;2;Europe;Economy;Manchester;Frankfurt;5;5;;;5;5;
400889981;Lufthansa;5;03.08.16;May 16;3;International;Economy;Houston;Frankfurt;5;5;5;5;5;5;5
400889265;Lufthansa;4;03.08.16;Jul 16;1;International;Economy;Chicago;Frankfurt;3;4;;;4;4;
400888698;Lufthansa;3;03.08.16;Apr 16;4;International;Business Class;Tel-aviv;Frankfurt;2;4;3;3;3;1;4
400888564;Lufthansa;5;03.08.16;Jun 16;2;International;Premium Economy;Washington;Frankfurt;5;5;5;5;5;5;5
400887292;Lufthansa;5;03.08.16;May 16;3;International;Premium Economy;Toronto;Frankfurt;5;5;5;5;5;5;5
400884256;Lufthansa;4;03.08.16;Jun 16;2;International;Economy;Panama City;Frankfurt;3;4;4;3;4;4;4
400883122;Lufthansa;4;03.08.16;Jul 16;1;Europe;Economy;Edinburgh;Frankfurt;4;4;4;2;;4;3
400880770;Lufthansa;4;03.08.16;Jun 16;2;International;Economy;New York;Frankfurt;4;4;5;4;4;4;5
400880434;Lufthansa;5;03.08.16;Jul 16;1;International;Premium Economy;Chicago;Frankfurt;5;5;5;5;5;5;5
400880184;Lufthansa;5;03.08.16;Aug 16;0;Europe;Business Class;Barcelona;Frankfurt;3;5;;;3;5;
400877724;Lufthansa;4;03.08.16;May 16;3;International;Premium Economy;Toronto;Frankfurt;4;5;4;4;4;5;4
400877468;Lufthansa;5;03.08.16;Apr 16;4;International;Economy;Denver;Frankfurt;3;5;5;5;4;5;5
400873751;Lufthansa;5;03.08.16;Jun 16;2;International;Premium Economy;San Francisco;Frankfurt;5;5;5;;5;5;5
400873663;Lufthansa;2;03.08.16;Jun 16;2;Europe;Economy;St. Petersburg;Frankfurt;3;1;3;2;1;1;2
400873594;Lufthansa;4;03.08.16;Dec 15;8;Europe;Economy;Budapest;Frankfurt;3;3;;;5;3;
400872344;Lufthansa;5;03.08.16;Jul 16;1;International;Economy;Atlanta;Frankfurt;5;5;5;5;5;5;5
400872149;Lufthansa;1;03.08.16;Jul 16;1;Europe;Economy;Manchester;Frankfurt;2;2;2;1;1;1;2
400871441;Lufthansa;4;03.08.16;Jan 16;7;International;Economy;Tel-aviv;Frankfurt;3;4;4;2;3;3;4
400871289;Lufthansa;4;03.08.16;Aug 16;0;Domestic;Economy;Dresden;Frankfurt;4;1;;;1;4;
400868531;Lufthansa;5;03.08.16;May 16;3;Europe;Economy;Budapest;Frankfurt;4;3;5;5;2;5;5
400598497;Lufthansa;3;02.08.16;Jul 16;1;Europe;Economy;London;Frankfurt;3;2;3;3;2;2;1
400501902;Lufthansa;5;02.08.16;Sep 15;11;International;Economy;Denver;Frankfurt;4;5;5;5;4;5;5
400229069;Lufthansa;5;01.08.16;Apr 16;4;International;Business Class;Beijing;Frankfurt;5;4;5;4;4;4;5
400055668;Lufthansa;3;01.08.16;Jun 16;2;International;Economy;Los Angeles;Frankfurt;3;3;5;2;4;2;5
399990742;Lufthansa;3;01.08.16;Jul 16;1;Europe;Business Class;Barcelona;Frankfurt;2;3;4;1;1;3;3
399772316;Lufthansa;4;31.07.16;Jul 16;0;International;Business Class;Chicago;Frankfurt;5;5;;;4;4;
399770735;Lufthansa;5;31.07.16;Jul 16;0;Europe;Business Class;Budapest;Frankfurt;3;5;;;2;3;
399368931;Lufthansa;5;30.07.16;Jun 16;1;Europe;Economy;Dublin;Frankfurt;5;5;5;4;4;4;5
399242793;Lufthansa;5;30.07.16;Jul 16;0;International;Business Class;Mexico City;Frankfurt;5;5;4;5;5;4;4
399017077;Lufthansa;3;29.07.16;Jul 16;0;International;Business Class;Tel-aviv;Frankfurt;1;1;5;4;1;1;5
398860385;Lufthansa;4;29.07.16;Jul 16;0;International;Premium Economy;Tampa;Frankfurt;4;4;4;4;5;4;4
398827368;Lufthansa;5;29.07.16;Jun 16;1;International;Premium Economy;Washington;Frankfurt;4;4;4;4;4;5;5
398826691;Lufthansa;5;29.07.16;Nov 15;8;International;Business Class;Washington;Frankfurt;4;5;5;5;4;4;5
398664233;Lufthansa;4;28.07.16;Dec 16;#NUM!;International;Economy;Johannesburg;Frankfurt;4;4;;;3;;
398612336;Lufthansa;4;28.07.16;Aug 15;11;International;Economy;Toronto;Frankfurt;4;5;4;4;5;4;4
398582012;Lufthansa;4;28.07.16;Jun 16;1;International;Economy;Bangalore;Frankfurt;3;3;4;4;4;3;4
398579206;Lufthansa;4;28.07.16;Jul 16;0;International;Economy;Boston;Frankfurt;3;5;4;4;5;4;4
398565354;Lufthansa;5;28.07.16;Aug 15;11;International;Economy;Vancouver;Frankfurt;4;5;;;5;5;
398522847;Lufthansa;4;28.07.16;Sep 15;10;International;Business Class;Charlotte;Frankfurt;5;4;5;5;3;4;4
398479224;Lufthansa;5;28.07.16;Sep 15;10;International;Economy;Miami;Frankfurt;5;5;5;5;5;5;5
398428503;Lufthansa;5;28.07.16;Jun 16;1;Domestic;Economy;Berlin;Frankfurt;4;5;5;4;3;5;5
398335466;Lufthansa;5;28.07.16;Jun 16;1;International;Business Class;Chicago;Frankfurt;5;5;5;4;5;5;5
398249667;Lufthansa;5;27.07.16;Aug 15;11;International;Premium Economy;San Francisco;Frankfurt;4;4;4;5;4;3;3
398235896;Lufthansa;3;27.07.16;Jul 16;0;International;Economy;Philadelphia;Frankfurt;4;2;4;4;4;3;1
398225908;Lufthansa;5;27.07.16;Jun 16;1;International;Premium Economy;Singapore;Frankfurt;5;5;5;5;5;5;5
398223898;Lufthansa;5;27.07.16;Oct 15;9;International;Economy;Newark;Frankfurt;5;5;5;5;5;5;5
398205555;Lufthansa;5;27.07.16;Jul 16;0;International;Economy;Toronto;Frankfurt;4;4;4;4;4;4;4
398184654;Lufthansa;3;27.07.16;Jul 16;0;International;Business Class;Shanghai;Frankfurt;;;;;;;
398175141;Lufthansa;1;27.07.16;May 16;2;International;Premium Economy;Seattle;Frankfurt;;1;;;;;1
398088431;Lufthansa;5;27.07.16;Jul 16;0;International;Economy;Panama City;Frankfurt;5;5;5;5;5;5;5
398009641;Lufthansa;3;27.07.16;Nov 15;8;Europe;Economy;Bologna;Frankfurt;3;3;3;2;3;3;2
397874860;Lufthansa;3;27.07.16;Jul 16;0;Europe;Economy;London;Frankfurt;3;2;5;2;1;3;3
397743604;Lufthansa;2;26.07.16;Jul 16;0;International;Economy;Malabo;Frankfurt;2;4;3;2;1;2;1
397702444;Lufthansa;5;26.07.16;Jul 16;0;Europe;Economy;Mulhouse;Frankfurt;5;4;;;1;4;
397655094;Lufthansa;3;26.07.16;Jul 16;0;International;Economy;New York;Frankfurt;3;3;4;1;3;3;5
397522910;Lufthansa;5;26.07.16;Jun 16;1;International;Economy;Nanaimo;Frankfurt;4;5;5;4;5;5;5
397403334;Lufthansa;2;26.07.16;Jul 16;0;International;Economy;Toronto;Frankfurt;1;3;4;2;3;2;1
397218395;Lufthansa;5;26.07.16;Feb 16;5;Europe;Premium Economy;Vienna;Frankfurt;5;5;3;5;5;3;4
397122237;Lufthansa;4;25.07.16;Jun 16;1;International;Economy;Los Angeles;Frankfurt;;;;;;;
396809802;Lufthansa;5;25.07.16;May 16;2;International;Economy;Rio de Janeiro;Frankfurt;3;4;4;4;5;5;4
396131661;Lufthansa;5;24.07.16;Jul 16;0;Europe;Economy;Prague;Frankfurt;5;3;5;1;2;5;4
396083047;Lufthansa;3;24.07.16;Jul 16;0;International;Economy;Jeddah;Frankfurt;1;4;4;2;3;1;4
395936612;Lufthansa;4;23.07.16;Jul 16;0;International;Economy;Philadelphia;Frankfurt;2;5;4;3;4;3;3
395675690;Lufthansa;5;22.07.16;Jul 16;0;International;Premium Economy;Beijing;Frankfurt;4;5;;;5;5;
395216009;Lufthansa;5;21.07.16;Jun 16;1;International;Economy;Denver;Frankfurt;;;;;;;
395028171;Lufthansa;4;21.07.16;Jun 16;1;Europe;First Class;Amsterdam;Frankfurt;3;4;5;4;;4;5
394599483;Lufthansa;4;20.07.16;Jun 16;1;Europe;Business Class;London;Frankfurt;3;5;4;4;1;3;4
394079954;Lufthansa;4;18.07.16;Jun 16;1;International;Economy;Los Angeles;Frankfurt;4;4;4;3;4;4;4
394073441;Lufthansa;5;18.07.16;Jul 16;0;Domestic;Economy;Munich;Frankfurt;3;5;4;3;;3;5
393966631;Lufthansa;5;18.07.16;Aug 15;11;International;Economy;Tel-aviv;Frankfurt;5;5;5;5;5;5;4
393943010;Lufthansa;2;18.07.16;Sep 15;10;International;Economy;Toronto;Frankfurt;;;;;;;
393805722;Lufthansa;4;18.07.16;Jul 16;0;Europe;Economy;Manchester;Frankfurt;4;5;5;4;;4;4
393753133;Lufthansa;4;17.07.16;Jul 16;0;International;Economy;Osaka;Frankfurt;4;5;;;4;5;
393640367;Lufthansa;4;17.07.16;Jun 16;1;Europe;Economy;London;Frankfurt;5;5;4;3;5;3;5
393429311;Lufthansa;4;17.07.16;Jul 16;0;International;First Class;Houston;Frankfurt;5;5;;;4;3;
393312123;Lufthansa;5;16.07.16;Jul 16;0;International;Economy;Mexico City;Frankfurt;3;4;;;4;;
393262132;Lufthansa;4;16.07.16;Jun 16;1;International;Business Class;Boston;Frankfurt;;5;4;4;;4;4
393046903;Lufthansa;5;15.07.16;Jul 16;0;Europe;Economy;Vilnius;Frankfurt;5;5;5;5;;;5
392942153;Lufthansa;4;15.07.16;Oct 15;9;International;Economy;Madras;Frankfurt;4;4;4;4;5;4;4
392356481;Lufthansa;5;13.07.16;Jun 16;1;International;Economy;Delhi;Frankfurt;4;5;5;4;5;3;5
391771908;Lufthansa;5;12.07.16;Apr 16;3;International;Business Class;Newark;Frankfurt;5;5;5;5;4;5;5
391432341;Lufthansa;1;11.07.16;Jul 16;0;Europe;Economy;Budapest;Frankfurt;3;3;3;2;3;2;1
391300065;Lufthansa;3;11.07.16;Jul 16;0;International;Economy;Abuja;Frankfurt;4;1;4;3;4;2;1
390693919;Lufthansa;2;09.07.16;Jul 16;0;International;Economy;Tel-aviv;Frankfurt;;;;;;;
390514427;Lufthansa;5;08.07.16;Jul 16;0;International;Economy;Vancouver;Frankfurt;4;5;5;5;5;5;5
390346059;Lufthansa;2;08.07.16;Nov 15;8;International;Business Class;Bahrain;Frankfurt;2;3;;;;2;3
389782326;Lufthansa;2;06.07.16;Jun 16;1;International;Business Class;Mexico City;Frankfurt;2;1;4;2;2;1;2
389619896;Lufthansa;5;05.07.16;Jul 16;0;Europe;Business Class;Lyon;Frankfurt;5;5;5;5;5;5;4
388738193;Lufthansa;4;03.07.16;Jun 16;1;International;Business Class;Vancouver;Frankfurt;4;4;4;3;3;5;4
388710425;Lufthansa;5;03.07.16;Aug 15;11;International;Economy;Johannesburg;Frankfurt;3;4;4;3;4;3;4
388466111;Lufthansa;5;02.07.16;Apr 16;3;International;Business Class;Bangalore;Frankfurt;4;5;5;5;5;5;5
388451222;Lufthansa;3;02.07.16;Jul 16;0;International;Economy;Bangkok;Frankfurt;1;5;4;3;3;3;4
388304014;Lufthansa;5;01.07.16;Jun 16;1;International;Economy;Atlanta;Frankfurt;4;5;4;;5;4;5
386979899;Lufthansa;5;28.06.16;Jun 16;0;Europe;Premium Economy;Bristol;Frankfurt;4;5;5;5;4;5;5
386660098;Lufthansa;5;27.06.16;Nov 15;7;Europe;Economy;Barcelona;Frankfurt;5;5;5;5;3;5;5
386617526;Lufthansa;4;27.06.16;Jun 16;0;International;Economy;Johannesburg;Frankfurt;4;4;;;3;5;
386484494;Lufthansa;5;27.06.16;Apr 16;2;Europe;Economy;Copenhagen;Frankfurt;3;5;5;5;3;5;5
385877779;Lufthansa;3;25.06.16;Apr 16;2;International;Economy;San Francisco;Frankfurt;2;3;4;3;1;1;3
385429226;Lufthansa;2;23.06.16;Jun 16;0;International;First Class;San Francisco;Frankfurt;5;1;;;3;2;
384997936;Lufthansa;5;22.06.16;Oct 15;8;International;First Class;Los Angeles;Frankfurt;5;5;5;5;5;5;5
384243058;Lufthansa;5;20.06.16;Apr 16;2;Europe;Economy;Larnaca;Frankfurt;5;5;4;3;2;3;5
383938930;Lufthansa;4;19.06.16;Dec 15;6;Europe;Economy;London;Frankfurt;4;5;3;4;;4;3
383700335;Lufthansa;2;18.06.16;Jun 16;0;Europe;Business Class;Malta;Frankfurt;4;3;4;2;3;2;2
383671732;Lufthansa;2;18.06.16;Jun 16;0;Europe;Economy;Rome;Frankfurt;3;2;4;4;2;2;1
383622155;Lufthansa;4;18.06.16;Jun 16;0;Europe;Economy;London;Frankfurt;3;4;4;4;;4;4
383484254;Lufthansa;1;17.06.16;May 16;1;International;Economy;Los Angeles;Frankfurt;2;1;2;2;3;3;2
382779100;Lufthansa;3;15.06.16;Jun 16;0;International;Premium Economy;Miami;Frankfurt;;;;;;;
382742735;Lufthansa;5;15.06.16;Jun 16;0;International;First Class;New York;Frankfurt;5;5;5;5;4;5;5
382629172;Lufthansa;1;14.06.16;Jun 16;0;International;Business Class;Tel-aviv;Frankfurt;1;1;2;2;1;1;2
381299197;Lufthansa;4;09.06.16;May 16;1;Europe;Economy;Luxemburg;Frankfurt;;;;;;;
381166730;Lufthansa;5;09.06.16;Jun 16;0;International;Business Class;Buenos Aires;Frankfurt;5;5;5;5;5;4;4
381129286;Lufthansa;3;09.06.16;Jun 16;0;Europe;Economy;London;Frankfurt;3;3;3;2;;3;2
381025278;Lufthansa;2;08.06.16;Jul 15;11;International;Economy;Singapore;Frankfurt;1;1;4;1;3;3;3
380868678;Lufthansa;4;08.06.16;Jun 16;0;International;Economy;Mumbai;Frankfurt;4;4;5;4;4;4;4
380365524;Lufthansa;1;06.06.16;Jun 16;0;Europe;Economy;London;Frankfurt;2;1;3;3;1;1;3
380244579;Lufthansa;5;06.06.16;Oct 15;8;International;Economy;Newark;Frankfurt;5;5;;;5;5;
379420821;Lufthansa;5;03.06.16;Jan 16;5;International;Premium Economy;Washington;Frankfurt;5;5;5;5;5;5;5
379266571;Lufthansa;5;03.06.16;Jul 15;11;International;Business Class;Baku;Frankfurt;5;5;5;5;5;5;5
379216321;Lufthansa;2;02.06.16;May 16;1;International;Business Class;Seattle;Frankfurt;2;;4;1;;2;2
379083965;Lufthansa;2;02.06.16;May 16;1;International;Economy;San Francisco;Frankfurt;4;1;4;5;5;3;4
378793295;Lufthansa;5;01.06.16;May 16;1;International;Premium Economy;Washington;Frankfurt;5;5;5;5;5;5;5
378669505;Lufthansa;3;01.06.16;May 16;1;Europe;Economy;Birmingham;Frankfurt;3;4;4;3;;2;1
377595551;Lufthansa;1;29.05.16;May 16;0;Europe;Economy;Prague;Frankfurt;4;1;;;1;1;
377338915;Lufthansa;2;28.05.16;May 16;0;International;Business Class;Delhi;Frankfurt;;;;;;;
376381359;Lufthansa;1;25.05.16;Aug 15;9;International;Business Class;Cairo;Frankfurt;1;1;;;1;1;
376287583;Lufthansa;5;24.05.16;Jul 15;10;International;Premium Economy;Chicago;Frankfurt;4;5;;;4;4;
375041291;Lufthansa;1;21.05.16;Apr 16;1;International;Economy;Bangalore;Frankfurt;;;;;;;
374792799;Lufthansa;4;20.05.16;May 16;0;Europe;Economy;London;Frankfurt;;;;;;;
374463976;Lufthansa;5;19.05.16;Mar 16;2;International;Premium Economy;Luanda;Frankfurt;4;5;;;5;3;
374433431;Lufthansa;4;19.05.16;May 16;0;Europe;Economy;Porto;Frankfurt;4;4;;;2;4;
374383569;Lufthansa;4;18.05.16;Jun 15;11;International;Economy;Singapore;Frankfurt;4;4;;;4;4;
374233285;Lufthansa;4;18.05.16;Jun 15;11;Europe;Economy;Athens;Frankfurt;4;5;;;;3;
373952109;Lufthansa;4;17.05.16;Sep 15;8;International;Economy;Toronto;Frankfurt;3;5;;;3;5;
373792050;Lufthansa;5;17.05.16;Apr 16;1;International;Economy;Rio de Janeiro;Frankfurt;3;5;;;5;;
373681767;Lufthansa;4;17.05.16;Feb 16;3;International;Business Class;Philadelphia;Frankfurt;3;4;;;3;2;
